,gene_weight,gene_name,accession,old_locus_tag,start,end,strand,gene_product,COG,uniprot,operon,regulator,iModulon,Locustag
23,0.0751557733225109,USA300HOU_RS11345,NC_010079.1,USA300HOU_2091,2220116,2220349,-,DUF1146 domain-containing protein,Function unknown,A0A0E0VS29,Op1354,WalR,SigS,USA300HOU_RS11345
24,0.0979307756210477,USA300HOU_RS11955,NC_010079.1,USA300HOU_2200,2342899,2343324,+,MAP domain-containing protein,No COG annotation,A0A0H2WXQ5,Op1427,,SigS,USA300HOU_RS11955
25,0.0717106649154542,USA300HOU_RS12630,NC_010079.1,USA300HOU_2314,2453258,2454193,-,formimidoylglutamase,Amino acid transport and metabolism,A5IVB6,Op1504,,SigS,USA300HOU_RS12630
26,0.0655301202102672,USA300HOU_RS12755,NC_010079.1,USA300HOU_2339,2476495,2476950,-,MarR family transcriptional regulator,Transcription,A0A0E0VRJ3,Op1521,,SigS,USA300HOU_RS12755
27,0.0623629649957037,USA300HOU_RS12760,NC_010079.1,USA300HOU_2340,2477145,2478113,+,YdcF family protein,Function unknown,A0A0H2WWX0,Op1522,,SigS,USA300HOU_RS12760
28,-0.0632332962837789,USA300HOU_RS12775,NC_010079.1,USA300HOU_2343,2479849,2480904,-,ABC transporter permease,Defense mechanisms,A0A0E1VQH2,Op1524,HssR,SigS,USA300HOU_RS12775
29,0.0811776745649271,USA300HOU_RS12885,NC_010079.1,,2503653,2504075,+,pyridoxamine 5'-phosphate oxidase family protein,Function unknown,A0A0E0VRU9,Op1542,,SigS,USA300HOU_RS12885
30,0.0767068925156336,USA300HOU_RS13170,NC_010079.1,USA300HOU_2416,2555898,2556284,-,GtrA family protein,Function unknown,A0A0D3QA97,Op1579,,SigS,USA300HOU_RS13170
31,0.0755258004453759,USA300HOU_RS13310,NC_010079.1,USA300HOU_2444,2584739,2585401,-,ATP-binding cassette domain-containing protein,Function unknown,A0A0D6GXG5,Op1599,WalR,SigS,USA300HOU_RS13310
32,0.0718555461740809,USA300HOU_RS13770,NC_010079.1,USA300HOU_2531,2674789,2676528,-,pyruvate oxidase,Energy production and conversion,A0A0H2WXA5,Op1663,,SigS,USA300HOU_RS13770
33,0.1218904227395758,USA300HOU_RS13775,NC_010079.1,USA300HOU_2532,2676575,2677264,-,LrgB family protein,Cell wall/membrane/envelope biogenesis,A0A0E1VXB8,Op1664,,SigS,USA300HOU_RS13775
34,0.0772801083955357,USA300HOU_RS13910,NC_010079.1,USA300HOU_2558,2704705,2705832,-,glycosyltransferase family 2 protein,Cell wall/membrane/envelope biogenesis,A0A0D6GUE2,Op1685,,SigS,USA300HOU_RS13910
35,0.1126267722947136,USA300HOU_RS13915,NC_010079.1,USA300HOU_2559,2705838,2707331,-,NAD(P)/FAD-dependent oxidoreductase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0D6GUN6,Op1685,WalR,SigS,USA300HOU_RS13915
36,0.1398823272319431,crtO,NC_010079.1,USA300HOU_2560,2707324,2707812,-,glycosyl-4%2C4'-diaponeurosporenoate acyltransferase,Cell wall/membrane/envelope biogenesis,A0A2Y9TTN6,Op1685,WalR,SigS,USA300HOU_RS13920
37,0.1178208426376653,USA300HOU_RS14120,NC_010079.1,USA300HOU_2598,2742634,2743050,+,hypothetical protein,No COG annotation,A0A0D6WFJ6,Op1715,"CodY,WalR",SigS,USA300HOU_RS14120
38,0.1187233399596836,USA300HOU_RS14145,NC_010079.1,USA300HOU_2603,2748229,2748672,-,antibiotic biosynthesis monooxygenase,Function unknown,A0A0H2X080,Op1720,"SigB,WalR",SigS,USA300HOU_RS14145
39,0.0623742626048039,secA2,NC_010079.1,USA300HOU_2649,2803733,2806123,-,accessory Sec system translocase SecA2,"Intracellular trafficking, secretion, and vesicular transport",A6QKD8,Op1758,,SigS,USA300HOU_RS14395
40,0.1011404230156152,USA300HOU_RS14630,NC_010079.1,USA300HOU_2698,2855848,2856423,+,DNA-binding protein,Function unknown,A0A0D6GN06,Op1784,WalR,SigS,USA300HOU_RS14630
0,0.1678172991544941,USA300HOU_RS08545,NC_010079.1,,1711432,1712661,-,divalent metal cation transporter,Inorganic ion transport and metabolism,A0A0H2WZA0,Op1033,CcpA,Oxoproline metabolism,USA300HOU_RS08545
1,0.1880031716582667,pxpA,NC_010079.1,USA300HOU_1605,1712674,1713426,-,5-oxoprolinase subunit PxpA,Function unknown,A0A0D3Q8K2,Op1033,CcpA,Oxoproline metabolism,USA300HOU_RS08550
2,0.2009459359391609,USA300HOU_RS08555,NC_010079.1,USA300HOU_1606,1713426,1714787,-,acetyl-CoA carboxylase biotin carboxylase subunit,Lipid transport and metabolism,A0A0E1VJ77,Op1033,CcpA,Oxoproline metabolism,USA300HOU_RS08555
3,0.1984868204540151,USA300HOU_RS08560,NC_010079.1,USA300HOU_1607,1714801,1715250,-,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit,Lipid transport and metabolism,A0A0D6HJ22,Op1033,CcpA,Oxoproline metabolism,USA300HOU_RS08560
4,0.1832868642667212,USA300HOU_RS08565,NC_010079.1,USA300HOU_1608,1715252,1716262,-,biotin-dependent carboxyltransferase family protein,Amino acid transport and metabolism,A0A0D3Q842,Op1033,CcpA,Oxoproline metabolism,USA300HOU_RS08565
5,0.1835314153231414,pxpB,NC_010079.1,USA300HOU_1609,1716252,1716986,-,5-oxoprolinase subunit PxpB,Amino acid transport and metabolism,A0A0H2WZI9,Op1033,CcpA,Oxoproline metabolism,USA300HOU_RS08570
0,0.2342648241993475,USA300HOU_RS01750,NC_010079.1,USA300HOU_0350,382560,383906,-,PTS ascorbate transporter subunit IIC,Function unknown,A0A0D6GE08,Op221,,Ascorbate transport,USA300HOU_RS01750
1,0.2366144267670488,USA300HOU_RS01755,NC_010079.1,USA300HOU_0351,383921,384205,-,PTS sugar transporter subunit IIB,Carbohydrate transport and metabolism,A0A0H2X1F4,Op221,,Ascorbate transport,USA300HOU_RS01755
2,0.2834805142309332,USA300HOU_RS01760,NC_010079.1,USA300HOU_0352,384207,384650,-,PTS sugar transporter subunit IIA,Carbohydrate transport and metabolism,A0A0E0VLQ8,Op221,,Ascorbate transport,USA300HOU_RS01760
3,0.2530132299109751,USA300HOU_RS01765,NC_010079.1,USA300HOU_0353,384655,386610,-,BglG family transcription antiterminator,Carbohydrate transport and metabolism,A0A0D6GD02,Op221,,Ascorbate transport,USA300HOU_RS01765
0,0.0936969137955386,USA300HOU_RS02165,NC_010079.1,,457212,457313,-,hypothetical protein,No COG annotation,A0A0H2WY48,Op278,,SG_7,USA300HOU_RS02165
1,0.5556714284514264,USA300HOU_RS05370,NC_010079.1,,1088046,1088165,+,hypothetical protein,No COG annotation,A0A140HK68,Op678,,SG_7,USA300HOU_RS05370
2,-0.1203595815668449,USA300HOU_RS07795,NC_010079.1,,1588827,1588925,+,hypothetical protein,No COG annotation,A0A5C8X2T8,Op959,Genomic Island 6,SG_7,USA300HOU_RS07795
3,-0.1246939749603348,USA300HOU_RS09185,NC_010079.1,USA300HOU_1719,1844583,1844675,-,hypothetical protein,No COG annotation,A0A2C9TZA1,Op1109,,SG_7,USA300HOU_RS09185
4,0.1098942221731245,USA300HOU_RS10310,NC_010079.1,USA300HOU_1899,2041500,2041646,-,hypothetical protein,No COG annotation,A0A0H2X3P2,Op1240,,SG_7,USA300HOU_RS10310
5,0.1201280986087608,USA300HOU_RS10510,NC_010079.1,USA300HOU_1939,2080775,2080873,-,hypothetical protein,No COG annotation,A0A0D1KAS5,Op1266,,SG_7,USA300HOU_RS10510
0,0.0554496089077904,USA300HOU_RS00180,NC_010079.1,USA300HOU_0035,44101,44607,-,DUF1643 domain-containing protein,Defense mechanisms,A0A0H2XIB4,Op22,,Uncharacterized-8,USA300HOU_RS00180
1,0.0801937373635755,cstB,NC_010079.1,,54926,56244,-,persulfide dioxygenase-sulfurtransferase CstB,Inorganic ion transport and metabolism,,Op28,Genomic Island 1,Uncharacterized-8,USA300HOU_RS00230
2,0.0561497945532886,arcA,NC_010079.1,USA300HOU_0070,73059,74294,-,arginine deiminase,Amino acid transport and metabolism,A0A0H2XGY3,Op48,Genomic Island 1,Uncharacterized-8,USA300HOU_RS00325
3,0.1626894411065596,USA300HOU_RS00400,NC_010079.1,,89055,89189,-,hypothetical protein,No COG annotation,A0A133QBS3,Op57,,Uncharacterized-8,USA300HOU_RS00400
4,-0.05204269211093,USA300HOU_RS00460,NC_010079.1,USA300HOU_0097,98658,98861,+,hypothetical protein,No COG annotation,A0A0G2LNV1,Op66,,Uncharacterized-8,USA300HOU_RS00460
5,0.3186268458233388,USA300HOU_RS15010,NC_010079.1,,360320,360460,-,hypothetical protein,No COG annotation,A0A0U1MWD5,Op205,,Uncharacterized-8,USA300HOU_RS15010
6,0.0580542748839859,USA300HOU_RS15055,NC_010079.1,USA300HOU_0460,482432,482848,-,hypothetical protein,No COG annotation,A0A0E1VN96,Op295,,Uncharacterized-8,USA300HOU_RS15055
7,0.0511846938488848,USA300HOU_RS03340,NC_010079.1,USA300HOU_0635,691882,692973,-,replication initiation factor,"Replication, recombination and repair",A0A0H2XJ61,Op421,,Uncharacterized-8,USA300HOU_RS03340
8,0.0880249657701062,USA300HOU_RS03925,NC_010079.1,USA300HOU_0750,803391,803492,+,hypothetical protein,No COG annotation,A0A2C9TMT1,Op497,,Uncharacterized-8,USA300HOU_RS03925
9,0.1663923718025072,USA300HOU_RS04510,NC_010079.1,USA300HOU_0869,910538,911389,-,DUF368 domain-containing protein,Function unknown,A0A0D3Q5R6,Op573,,Uncharacterized-8,USA300HOU_RS04510
10,-0.0492690107569908,USA300HOU_RS04840,NC_010079.1,USA300HOU_0934,979389,980258,-,LysR family transcriptional regulator,Transcription,A0A0D3Q5R9,Op617,,Uncharacterized-8,USA300HOU_RS04840
11,0.0801393655283436,USA300HOU_RS04930,NC_010079.1,USA300HOU_0952,997736,998698,+,ABC transporter permease,Amino acid transport and metabolism,A0A0H2WVM6,Op625,CodY,Uncharacterized-8,USA300HOU_RS04930
12,0.0558800995866598,USA300HOU_RS04935,NC_010079.1,USA300HOU_0953,998710,999591,+,ABC transporter permease,Amino acid transport and metabolism,A0A0D3Q603,Op625,CodY,Uncharacterized-8,USA300HOU_RS04935
13,0.0704744088120417,USA300HOU_RS05605,NC_010079.1,USA300HOU_1060,1132521,1132910,-,hypothetical protein,No COG annotation,A0A0E0VN49,Op710,,Uncharacterized-8,USA300HOU_RS05605
14,0.2721746339048643,USA300HOU_RS05780,NC_010079.1,,1165253,1165345,-,hypothetical protein,No COG annotation,A0A2C9TNW2,Op732,,Uncharacterized-8,USA300HOU_RS05780
15,0.0727899767190201,USA300HOU_RS05785,NC_010079.1,USA300HOU_1092,1165305,1165706,-,formyl peptide receptor-like 1 inhibitory protein,No COG annotation,A0A0D3Q6D3,Op732,WalR,Uncharacterized-8,USA300HOU_RS05785
16,0.1321133838910072,USA300HOU_RS05880,NC_010079.1,USA300HOU_1110,1180049,1180996,-,TDT family transporter,Inorganic ion transport and metabolism,A0A0E8G6M5,Op746,,Uncharacterized-8,USA300HOU_RS05880
17,0.2091853873605897,USA300HOU_RS06805,NC_010079.1,,1367555,1367659,-,hypothetical protein,No COG annotation,A0A0D1I1L6,Op851,,Uncharacterized-8,USA300HOU_RS06805
18,0.0522956339649552,trpD,NC_010079.1,USA300HOU_1304,1406329,1407327,+,anthranilate phosphoribosyltransferase,Nucleotide transport and metabolism,A0A0D6HMR0,Op877,"CodY,T-box(Trp)",Uncharacterized-8,USA300HOU_RS06970
19,-0.0683625348263511,USA300HOU_RS07230,NC_010079.1,USA300HOU_1352,1456686,1456886,-,hypothetical protein,No COG annotation,A0A1S5Z3J3,Op903,,Uncharacterized-8,USA300HOU_RS07230
20,0.13905072597861,USA300HOU_RS07565,NC_010079.1,USA300HOU_1414,1547659,1547775,-,hypothetical protein,No COG annotation,A0A0H2X231,Op937,,Uncharacterized-8,USA300HOU_RS07565
21,0.0610127265776189,USA300HOU_RS07795,NC_010079.1,,1588827,1588925,+,hypothetical protein,No COG annotation,A0A5C8X2T8,Op959,Genomic Island 6,Uncharacterized-8,USA300HOU_RS07795
22,0.0584321449496276,USA300HOU_RS07910,NC_010079.1,USA300HOU_1481,1600630,1600893,-,helix-turn-helix domain-containing protein,No COG annotation,A0A068A7U2,Op964,Genomic Island 6,Uncharacterized-8,USA300HOU_RS07910
23,0.0479844052917044,USA300HOU_RS08245,NC_010079.1,USA300HOU_1546,1656703,1657677,-,type II/IV secretion system protein,Cell motility,A0A0D3Q868,Op1004,,Uncharacterized-8,USA300HOU_RS08245
24,0.131667118459851,USA300HOU_RS09435,NC_010079.1,USA300HOU_1766,1905394,1905864,+,RNA polymerase sigma factor,Transcription,A0A0D6H911,Op1142,,Uncharacterized-8,USA300HOU_RS09435
25,0.1129740898988216,USA300HOU_RS09440,NC_010079.1,USA300HOU_1767,1905977,1906420,+,competence protein ComK,Function unknown,A0A0H2X024,Op1143,,Uncharacterized-8,USA300HOU_RS09440
26,0.0664580843068709,tnpA,NC_010079.1,USA300HOU_1779,1917920,1918321,-,IS200/IS605 family transposase,"Replication, recombination and repair",A0A0H2XGB7,Op1154,,Uncharacterized-8,USA300HOU_RS09505
27,0.1542227404218612,USA300HOU_RS15390,NC_010079.1,,1960587,1960795,+,hypothetical protein,No COG annotation,,Op1186,,Uncharacterized-8,USA300HOU_RS15390
28,0.16221030259746,USA300HOU_RS10430,NC_010079.1,USA300HOU_1922,2068082,2068255,-,hypothetical protein,No COG annotation,A0A0H2WWR6,Op1254,,Uncharacterized-8,USA300HOU_RS10430
29,0.0671526689174939,USA300HOU_RS10545,NC_010079.1,,2086186,2086446,+,hypothetical protein,No COG annotation,A0A0D6DMS8,Op1271,Genomic Island 9,Uncharacterized-8,USA300HOU_RS10545
30,0.0587922102268802,USA300HOU_RS10815,NC_010079.1,USA300HOU_2001,2122928,2123257,+,hypothetical protein,No COG annotation,A0A0E7XXR7,Op1293,"VraR,Genomic Island 9",Uncharacterized-8,USA300HOU_RS10815
31,0.1161270642251145,USA300HOU_RS11055,NC_010079.1,,2165037,2165192,+,hypothetical protein,No COG annotation,A0A0E1VNX6,Op1329,,Uncharacterized-8,USA300HOU_RS11055
32,0.0901313958904679,USA300HOU_RS11205,NC_010079.1,USA300HOU_2070,2193344,2193904,-,K(+)-transporting ATPase subunit C,Inorganic ion transport and metabolism,A0A0D6WAG8,Op1339,,Uncharacterized-8,USA300HOU_RS11205
33,0.07255456591675,USA300HOU_RS11280,NC_010079.1,USA300HOU_2085,2211067,2211174,-,hypothetical protein,No COG annotation,A0A2I7Y9I4,Op1347,,Uncharacterized-8,USA300HOU_RS11280
34,0.093995197007503,USA300HOU_RS11285,NC_010079.1,USA300HOU_2086,2211182,2211274,-,hypothetical protein,No COG annotation,A0A0H2WWN9,Op1347,,Uncharacterized-8,USA300HOU_RS11285
35,0.0690643546187322,USA300HOU_RS11350,NC_010079.1,,2220481,2220573,-,hypothetical protein,No COG annotation,A0A2C9TTM1,Op1355,,Uncharacterized-8,USA300HOU_RS11350
36,0.0704380005706053,USA300HOU_RS11610,NC_010079.1,USA300HOU_2141,2267853,2267945,+,hypothetical protein,No COG annotation,A0A266CWW4,Op1385,,Uncharacterized-8,USA300HOU_RS11610
37,0.0815839005377225,USA300HOU_RS11910,NC_010079.1,,2335032,2335193,+,hypothetical protein,No COG annotation,A0A0H3K9U5,Op1419,,Uncharacterized-8,USA300HOU_RS11910
38,-0.0606712891365423,USA300HOU_RS11920,NC_010079.1,USA300HOU_2192,2336155,2336280,-,hypothetical protein,No COG annotation,A0A068E6F4,Op1421,,Uncharacterized-8,USA300HOU_RS11920
39,0.0765944331873447,USA300HOU_RS12215,NC_010079.1,USA300HOU_2239,2378258,2378389,-,hypothetical protein,No COG annotation,A0A0E1VQY1,Op1445,,Uncharacterized-8,USA300HOU_RS12215
40,0.1193600164025698,USA300HOU_RS12270,NC_010079.1,USA300HOU_2249,2388843,2389013,+,hypothetical protein,No COG annotation,UPI00015FD741,Op1455,,Uncharacterized-8,USA300HOU_RS12270
41,0.04836093288992,USA300HOU_RS12445,NC_010079.1,USA300HOU_2281,2416169,2416411,-,hypothetical protein,No COG annotation,A0A0E1VQX9,Op1472,WalR,Uncharacterized-8,USA300HOU_RS12445
42,0.0692444018511357,USA300HOU_RS12530,NC_010079.1,USA300HOU_2297,2433086,2433415,+,hypothetical protein,No COG annotation,A0A0H2WZP3,Op1487,,Uncharacterized-8,USA300HOU_RS12530
43,0.0496766815784996,USA300HOU_RS12760,NC_010079.1,USA300HOU_2340,2477145,2478113,+,YdcF family protein,Function unknown,A0A0H2WWX0,Op1522,,Uncharacterized-8,USA300HOU_RS12760
44,0.0774624406365642,USA300HOU_RS13205,NC_010079.1,USA300HOU_2424,2562326,2563735,+,amino acid permease,Amino acid transport and metabolism,A0A0E0VTT3,Op1586,,Uncharacterized-8,USA300HOU_RS13205
45,0.0786601663212961,USA300HOU_RS13445,NC_010079.1,,2608655,2608840,+,hypothetical protein,No COG annotation,A0A266CTA2,Op1615,,Uncharacterized-8,USA300HOU_RS13445
46,0.1338728879317542,USA300HOU_RS15570,NC_010079.1,USA300HOU_2472,2609605,2609727,+,hypothetical protein,No COG annotation,A0A0H2WY50,Op1617,,Uncharacterized-8,USA300HOU_RS15570
47,-0.0605636780492869,USA300HOU_RS13560,NC_010079.1,,2635931,2636032,-,hypothetical protein,No COG annotation,A0A2C9TPE7,Op1632,,Uncharacterized-8,USA300HOU_RS13560
48,0.1481971103192256,USA300HOU_RS14225,NC_010079.1,,2764234,2764326,+,hypothetical protein,No COG annotation,A0A0D1G324,Op1735,,Uncharacterized-8,USA300HOU_RS14225
49,0.0536507077010713,USA300HOU_RS15855,NC_010079.1,,2863589,2863675,-,hypothetical protein,No COG annotation,,Op1792,,Uncharacterized-8,USA300HOU_RS15855
0,0.1132591010508395,USA300HOU_RS14940,NC_010079.1,USA300HOU_0073,76019,76171,-,hypothetical protein,Inorganic ion transport and metabolism,A0A3A0RYE3,Op51,,CodY-2,USA300HOU_RS14940
1,0.181181757629759,USA300HOU_RS04890,NC_010079.1,USA300HOU_0944,988096,989022,+,ABC transporter permease,Inorganic ion transport and metabolism,A0A077VVY8,Op623,CodY,CodY-2,USA300HOU_RS04890
2,0.1758636840952577,USA300HOU_RS04895,NC_010079.1,USA300HOU_0945,989022,990092,+,ABC transporter permease,Amino acid transport and metabolism,A0A0D6W9J7,Op623,CodY,CodY-2,USA300HOU_RS04895
3,0.1900940779701811,USA300HOU_RS04900,NC_010079.1,USA300HOU_0946,990109,991191,+,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,A0A0E0VNX8,Op623,CodY,CodY-2,USA300HOU_RS04900
4,0.1787860663896461,USA300HOU_RS04905,NC_010079.1,USA300HOU_0947,991181,992122,+,ATP-binding cassette domain-containing protein,Inorganic ion transport and metabolism,A0A0D6HXC4,Op623,CodY,CodY-2,USA300HOU_RS04905
5,0.1592292256578752,USA300HOU_RS04910,NC_010079.1,USA300HOU_0948,992141,993796,+,peptide ABC transporter substrate-binding protein,Amino acid transport and metabolism,A0A0D3Q5Z8,Op623,CodY,CodY-2,USA300HOU_RS04910
6,0.0990830079112521,USA300HOU_RS06745,NC_010079.1,USA300HOU_1271,1355764,1357146,-,aspartate kinase,Amino acid transport and metabolism,A0A0E1X5W8,Op841,CodY,CodY-2,USA300HOU_RS06745
7,0.1134489131836214,USA300HOU_RS06750,NC_010079.1,USA300HOU_1273,1357337,1358617,+,homoserine dehydrogenase,Amino acid transport and metabolism,A0A0E1VS23,Op842,CodY,CodY-2,USA300HOU_RS06750
8,0.1047022807563713,USA300HOU_RS06755,NC_010079.1,USA300HOU_1274,1358623,1359684,+,threonine synthase,Amino acid transport and metabolism,A0A0E1VI24,Op842,CodY,CodY-2,USA300HOU_RS06755
9,0.1041297138152568,USA300HOU_RS06760,NC_010079.1,USA300HOU_1275,1359686,1360600,+,homoserine kinase,Nucleotide transport and metabolism,A0A0D6HNF2,Op842,CodY,CodY-2,USA300HOU_RS06760
10,0.1114188950407877,USA300HOU_RS07100,NC_010079.1,USA300HOU_1329,1432020,1433009,+,aspartate-semialdehyde dehydrogenase,Amino acid transport and metabolism,A0A0H2WZS6,Op890,"CodY,Lysine",CodY-2,USA300HOU_RS07100
11,0.0979372294974989,USA300HOU_RS07105,NC_010079.1,USA300HOU_1330,1433011,1433898,+,4-hydroxy-tetrahydrodipicolinate synthase,Amino acid transport and metabolism,A0A0D6HM04,Op890,"CodY,Lysine",CodY-2,USA300HOU_RS07105
12,0.1029546462027323,USA300HOU_RS07110,NC_010079.1,USA300HOU_1331,1433895,1434617,+,4-hydroxy-tetrahydrodipicolinate reductase,Amino acid transport and metabolism,A0A0D6HM01,Op890,"CodY,Lysine",CodY-2,USA300HOU_RS07110
13,0.0927847296398103,dapD,NC_010079.1,USA300HOU_1332,1434644,1435363,+,2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase,Amino acid transport and metabolism,A0A0E0VNT3,Op890,"CodY,Lysine",CodY-2,USA300HOU_RS07115
14,0.0892465879002166,USA300HOU_RS13405,NC_010079.1,USA300HOU_2464,2603134,2604672,+,AbgT family transporter,Coenzyme transport and metabolism,A0A0D6GXL4,Op1610,CodY,CodY-2,USA300HOU_RS13405
0,0.0799356503158852,USA300HOU_RS00280,NC_010079.1,USA300HOU_0060,65423,65647,-,hypothetical protein,No COG annotation,A0A161JQX9,Op42,Genomic Island 1,SG_8,USA300HOU_RS00280
1,-0.0832805268770593,USA300HOU_RS15710,NC_010079.1,,476548,476610,-,phenol-soluble modulin PSM-alpha-4,No COG annotation,UPI000161A44A,Op289,,SG_8,USA300HOU_RS15710
2,0.0776891183994024,USA300HOU_RS05370,NC_010079.1,,1088046,1088165,+,hypothetical protein,No COG annotation,A0A140HK68,Op678,,SG_8,USA300HOU_RS05370
3,-0.0935683172192745,USA300HOU_RS07915,NC_010079.1,USA300HOU_1482,1600918,1601133,-,hypothetical protein,No COG annotation,A0A0E8HEL9,Op964,Genomic Island 6,SG_8,USA300HOU_RS07915
4,0.1297726645431191,USA300HOU_RS08065,NC_010079.1,,1626283,1626537,-,hypothetical protein,No COG annotation,A0A2I7Y568,Op985,,SG_8,USA300HOU_RS08065
5,0.5413685704790516,USA300HOU_RS09220,NC_010079.1,USA300HOU_1726,1854757,1854870,-,hypothetical protein,No COG annotation,A0A0E1VIS0,Op1115,GraS,SG_8,USA300HOU_RS09220
6,0.0922431267636305,USA300HOU_RS09375,NC_010079.1,,1894316,1894435,-,hypothetical protein,No COG annotation,A0A0H2WZ15,Op1135,,SG_8,USA300HOU_RS09375
7,0.0856793955661756,USA300HOU_RS11920,NC_010079.1,USA300HOU_2192,2336155,2336280,-,hypothetical protein,No COG annotation,A0A068E6F4,Op1421,,SG_8,USA300HOU_RS11920
8,0.1415537345961511,USA300HOU_RS12200,NC_010079.1,USA300HOU_2236,2376049,2376144,-,hypothetical protein,No COG annotation,A0A0E0VSK1,Op1442,,SG_8,USA300HOU_RS12200
0,0.0729284628310087,USA300HOU_RS15675,NC_010079.1,,61683,61763,-,hypothetical protein,No COG annotation,UPI000A327884,Op38,,Uncharacterized-7,USA300HOU_RS15675
1,0.1608169930980825,USA300HOU_RS14940,NC_010079.1,USA300HOU_0073,76019,76171,-,hypothetical protein,Inorganic ion transport and metabolism,A0A3A0RYE3,Op51,,Uncharacterized-7,USA300HOU_RS14940
2,0.0872368647385128,USA300HOU_RS05375,NC_010079.1,,1088266,1088400,-,hypothetical protein,No COG annotation,A0A0E0VN11,Op679,WalR,Uncharacterized-7,USA300HOU_RS05375
3,0.1323276720152017,USA300HOU_RS07670,NC_010079.1,,1564672,1564836,-,XkdX family protein,No COG annotation,A0A084P0X8,Op952,"Genomic Island 5,Genomic Island 6",Uncharacterized-7,USA300HOU_RS07670
4,0.0749810402593268,USA300HOU_RS07915,NC_010079.1,USA300HOU_1482,1600918,1601133,-,hypothetical protein,No COG annotation,A0A0E8HEL9,Op964,Genomic Island 6,Uncharacterized-7,USA300HOU_RS07915
5,0.0723957697244097,USA300HOU_RS08400,NC_010079.1,USA300HOU_1576,1685208,1685384,-,30S ribosomal protein S21,"Translation, ribosomal structure and biogenesis",A0A077UHS1,Op1019,,Uncharacterized-7,USA300HOU_RS08400
6,0.0869091150469103,USA300HOU_RS08920,NC_010079.1,USA300HOU_1670,1785278,1785400,-,hypothetical protein,No COG annotation,A0A0H2X223,Op1070,,Uncharacterized-7,USA300HOU_RS08920
